onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
4.500	3.000	stimOnset	001	6	1	1	0.8	random	3.665	90
4.750	3.167	stimOnset	001	6	1	2	0.8	random	1.571	0
5.000	3.333	stimOnset	001	6	1	3	0.8	random	0.524	45
5.250	3.500	stimOnset	001	6	1	4	0.8	random	5.760	135
5.500	3.667	pauseOnset	001	6	1	4	0.8	random	5.760	135
6.500	4.333	stimOnset	001	6	1	5	0.8	random	5.760	135
6.750	4.500	stimOnset	001	6	1	6	0.8	random	4.712	45
7.000	4.667	stimOnset	001	6	1	7	0.8	random	5.236	0
7.250	4.833	stimOnset	001	6	1	8	0.8	random	5.236	90
7.500	5.000	pauseOnset	001	6	1	8	0.8	random	5.236	90
8.500	5.667	stimOnset	001	6	1	9	0.8	random	2.094	90
8.750	5.833	stimOnset	001	6	1	10	0.8	random	3.665	45
9.000	6.000	stimOnset	001	6	1	11	0.8	random	1.047	135
9.250	6.166	stimOnset	001	6	1	12	0.8	random	3.142	0
9.500	6.333	pauseOnset	001	6	1	12	0.8	random	3.142	0
10.500	7.000	stimOnset	001	6	1	13	0.8	random	2.094	135
10.750	7.166	stimOnset	001	6	1	14	0.8	random	5.760	0
11.000	7.333	stimOnset	001	6	1	15	0.8	random	0.000	90
11.250	7.500	stimOnset	001	6	1	16	0.8	random	0.524	45
11.500	7.666	pauseOnset	001	6	1	16	0.8	random	0.524	45
12.500	8.333	stimOnset	001	6	1	17	0.8	random	4.189	0
12.750	8.500	stimOnset	001	6	1	18	0.8	random	1.047	90
13.000	8.666	stimOnset	001	6	1	19	0.8	random	0.000	135
13.250	8.833	catchOnset	001	6	1	20	0.8	random	0.000	45
13.500	9.000	pauseOnset	001	6	1	20	0.8	random	0.000	45
14.500	9.666	stimOnset	001	6	1	21	0.8	random	4.712	90
14.750	9.833	stimOnset	001	6	1	22	0.8	random	2.618	45
15.000	10.000	stimOnset	001	6	1	23	0.8	random	1.047	135
15.250	10.166	stimOnset	001	6	1	24	0.8	random	1.571	0
15.500	10.333	pauseOnset	001	6	1	24	0.8	random	1.571	0
16.500	11.000	stimOnset	001	6	1	25	0.8	random	4.189	135
16.750	11.166	stimOnset	001	6	1	26	0.8	random	2.618	0
17.000	11.333	stimOnset	001	6	1	27	0.8	random	2.094	90
17.250	11.500	stimOnset	001	6	1	28	0.8	random	1.571	45
17.499	11.666	pauseOnset	001	6	1	28	0.8	random	1.571	45
18.499	12.333	stimOnset	001	6	1	29	0.8	random	2.618	90
18.749	12.500	catchOnset	001	6	1	30	0.8	random	3.142	0
18.999	12.666	stimOnset	001	6	1	31	0.8	random	0.524	135
19.249	12.833	stimOnset	001	6	1	32	0.8	random	4.189	45
19.499	13.000	pauseOnset	001	6	1	32	0.8	random	4.189	45
20.499	13.666	stimOnset	001	6	1	33	0.8	random	4.712	45
20.749	13.833	stimOnset	001	6	1	34	0.8	random	3.665	90
20.999	14.000	stimOnset	001	6	1	35	0.8	random	3.142	0
21.249	14.166	stimOnset	001	6	1	36	0.8	random	5.236	135
21.499	14.333	pauseOnset	001	6	1	36	0.8	random	5.236	135
22.499	15.000	blockend	001	6	1	36	0.8	random	5.236	135
22.503	15.002	buttonpress	001	6	1	36	0.8	random	5.236	135
22.514	15.010	buttonpress	001	6	1	36	0.8	random	5.236	135
31.499	20.999	stimOnset	001	6	2	1	0.3	predictable	0.000	90
31.749	21.166	stimOnset	001	6	2	2	0.3	predictable	0.524	45
31.999	21.333	stimOnset	001	6	2	3	0.3	predictable	1.047	135
32.249	21.499	stimOnset	001	6	2	4	0.3	predictable	0.524	0
32.499	21.666	pauseOnset	001	6	2	4	0.3	predictable	0.524	0
33.499	22.333	stimOnset	001	6	2	5	0.3	predictable	3.142	90
33.749	22.499	stimOnset	001	6	2	6	0.3	predictable	0.524	45
33.999	22.666	stimOnset	001	6	2	7	0.3	predictable	1.047	135
34.249	22.833	stimOnset	001	6	2	8	0.3	predictable	3.665	0
34.499	22.999	pauseOnset	001	6	2	8	0.3	predictable	3.665	0
35.499	23.666	stimOnset	001	6	2	9	0.3	predictable	4.712	90
35.749	23.833	stimOnset	001	6	2	10	0.3	predictable	1.571	45
35.999	23.999	stimOnset	001	6	2	11	0.3	predictable	5.236	135
36.249	24.166	stimOnset	001	6	2	12	0.3	predictable	5.760	0
36.499	24.333	pauseOnset	001	6	2	12	0.3	predictable	5.760	0
37.499	24.999	stimOnset	001	6	2	13	0.3	predictable	0.000	90
37.749	25.166	stimOnset	001	6	2	14	0.3	predictable	2.618	45
37.999	25.333	stimOnset	001	6	2	15	0.3	predictable	1.571	135
38.249	25.499	stimOnset	001	6	2	16	0.3	predictable	4.189	0
38.499	25.666	pauseOnset	001	6	2	16	0.3	predictable	4.189	0
39.499	26.333	stimOnset	001	6	2	17	0.3	predictable	5.760	90
39.749	26.499	stimOnset	001	6	2	18	0.3	predictable	2.618	45
39.999	26.666	stimOnset	001	6	2	19	0.3	predictable	3.665	135
40.249	26.833	stimOnset	001	6	2	20	0.3	predictable	1.571	0
40.499	26.999	pauseOnset	001	6	2	20	0.3	predictable	1.571	0
41.499	27.666	stimOnset	001	6	2	21	0.3	predictable	1.047	90
41.749	27.833	stimOnset	001	6	2	22	0.3	predictable	2.094	45
41.999	27.999	stimOnset	001	6	2	23	0.3	predictable	2.094	135
42.249	28.166	stimOnset	001	6	2	24	0.3	predictable	4.189	0
42.499	28.333	pauseOnset	001	6	2	24	0.3	predictable	4.189	0
43.499	28.999	stimOnset	001	6	2	25	0.3	predictable	2.094	90
43.749	29.166	stimOnset	001	6	2	26	0.3	predictable	5.236	45
43.999	29.332	stimOnset	001	6	2	27	0.3	predictable	3.142	135
44.249	29.499	stimOnset	001	6	2	28	0.3	predictable	5.760	0
44.499	29.666	pauseOnset	001	6	2	28	0.3	predictable	5.760	0
45.499	30.332	stimOnset	001	6	2	29	0.3	predictable	2.618	90
45.749	30.499	stimOnset	001	6	2	30	0.3	predictable	3.665	45
45.999	30.666	stimOnset	001	6	2	31	0.3	predictable	4.712	135
46.249	30.832	stimOnset	001	6	2	32	0.3	predictable	5.236	0
46.499	30.999	pauseOnset	001	6	2	32	0.3	predictable	5.236	0
47.499	31.666	stimOnset	001	6	2	33	0.3	predictable	4.189	90
47.749	31.832	stimOnset	001	6	2	34	0.3	predictable	0.000	45
47.999	31.999	stimOnset	001	6	2	35	0.3	predictable	3.142	135
48.249	32.166	stimOnset	001	6	2	36	0.3	predictable	4.712	0
48.499	32.332	pauseOnset	001	6	2	36	0.3	predictable	4.712	0
49.499	32.999	blockend	001	6	2	36	0.3	predictable	4.712	0
58.498	38.999	stimOnset	001	6	3	1	0.8	random	1.047	135
58.748	39.166	stimOnset	001	6	3	2	0.8	random	3.142	90
58.998	39.332	stimOnset	001	6	3	3	0.8	random	4.189	0
59.248	39.499	stimOnset	001	6	3	4	0.8	random	1.047	45
59.498	39.666	pauseOnset	001	6	3	4	0.8	random	1.047	45
60.498	40.332	stimOnset	001	6	3	5	0.8	random	0.524	45
60.748	40.499	stimOnset	001	6	3	6	0.8	random	2.618	0
60.998	40.665	stimOnset	001	6	3	7	0.8	random	1.571	90
61.248	40.832	stimOnset	001	6	3	8	0.8	random	2.618	135
61.498	40.999	pauseOnset	001	6	3	8	0.8	random	2.618	135
62.498	41.665	stimOnset	001	6	3	9	0.8	random	0.000	90
62.748	41.832	stimOnset	001	6	3	10	0.8	random	4.189	135
62.998	41.999	stimOnset	001	6	3	11	0.8	random	5.760	45
